dsstox_sid,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID8065119,False,True,3000.0,3.0,5.0,10544-63-5,114.143997192,-1.41966817774
DTXSID6032354,False,True,2231.0,3.0,5.0,105512-06-9,349.74,-0.804754264581
DTXSID1045615,False,False,335.0,2.0,4.0,105628-07-7,327.829986572,-0.00939613111767
DTXSID2065127,False,False,1200.0,3.0,4.0,10563-26-5,174.292007446,-0.837903774036
DTXSID2033445,False,False,1545.0,3.0,4.0,10563-29-8,159.276992798,-0.986775436287
DTXSID7046835,False,False,170.0,2.0,3.0,10563-70-9,327.899993896,0.285292487207
DTXSID20147325,False,False,147.0,2.0,3.0,105774-14-9,503.040008545,0.534285192652
DTXSID9057925,False,False,115.0,2.0,3.0,105779-78-0,377.910003662,0.516690547932
DTXSID4020084,False,False,560.0,3.0,4.0,10589-74-9,159.188995361,-0.546274985081
DTXSID1045405,False,False,1700.0,3.0,4.0,10592-13-9,480.899993896,-0.548394149816
DTXSID6021036,False,False,90.0,2.0,3.0,10595-95-6,88.1100006104,-0.00921730518844
DTXSID7025053,False,False,1640.0,3.0,4.0,106-20-7,241.462997437,-0.831993260539
DTXSID3026726,False,True,3450.0,3.0,5.0,106-22-9,156.268997192,-1.34394626986
DTXSID3041790,False,True,2420.0,3.0,5.0,106-23-0,154.253005981,-1.19558172995
DTXSID8026727,False,True,3600.0,3.0,5.0,106-24-1,154.253005981,-1.36806886473
DTXSID3026728,False,True,4500.0,3.0,5.0,106-25-2,154.253005981,-1.46497887774
DTXSID1047152,False,True,10660.0,4.0,5.0,106-29-6,224.343994141,-1.67684275706
DTXSID8026729,False,True,8790.0,4.0,5.0,106-31-0,158.197006226,-1.74479061457
DTXSID8051542,False,True,25960.0,4.0,5.0,106-32-1,172.268005371,-2.17810006292
DTXSID2047438,False,True,2760.0,3.0,5.0,106-35-4,114.18800354,-1.38328860224
DTXSID4042337,False,True,10331.0,4.0,5.0,106-36-5,116.160003662,-1.9490857445
DTXSID7021867,False,False,456.0,2.0,4.0,106-40-1,172.024993896,-0.423373291555
DTXSID2021868,False,True,3523.0,3.0,5.0,106-42-3,106.168,-1.52091900702
DTXSID8024814,False,True,2100.0,3.0,5.0,106-43-4,126.580001831,-1.21985419711
DTXSID7021869,False,False,207.0,2.0,3.0,106-44-5,108.13999939,-0.281983982669
DTXSID1020431,False,False,500.0,2.0,4.0,106-46-7,147.0,-0.531652669588
DTXSID9020295,False,False,300.0,2.0,4.0,106-47-8,127.569999695,-0.371372700232
DTXSID1021871,False,False,500.0,2.0,4.0,106-48-9,128.559997559,-0.589864148828
DTXSID6021872,False,False,336.0,2.0,4.0,106-49-0,107.15599823,-0.496322790997
DTXSID9021138,False,False,80.0,2.0,3.0,106-50-3,108.143997192,0.130912430832
DTXSID6020145,True,False,5.6,1.0,2.0,106-51-4,108.096000671,1.28562159925
DTXSID8051544,False,False,1116.2,3.0,4.0,106-58-1,114.192001343,-0.990106333661
DTXSID1021873,False,True,4895.0,3.0,5.0,106-63-8,128.171005249,-1.58196290563
DTXSID0041224,False,True,15500.0,4.0,5.0,106-69-4,134.175003052,-2.06266008433
DTXSID1044776,False,False,180.0,2.0,3.0,106-71-8,125.126998901,-0.157921476715
DTXSID3051545,False,False,1070.0,3.0,4.0,106-74-1,144.169998169,-0.870508884745
DTXSID0020604,False,True,2130.0,3.0,5.0,106-87-6,140.182006836,-1.18168733042
DTXSID6020569,False,False,500.0,2.0,4.0,106-88-7,72.1070022583,-0.840992563549
DTXSID1020566,False,False,65.0,2.0,3.0,106-89-8,92.52,0.153322267456
DTXSID5025360,False,False,150.0,2.0,3.0,106-90-1,128.126998901,-0.0684506052017
DTXSID0025361,False,False,290.0,2.0,3.0,106-91-2,142.154006958,-0.309638892049
DTXSID9039232,False,False,1600.0,3.0,4.0,106-92-3,114.143997192,-1.14666690568
DTXSID3020415,False,False,93.5,2.0,3.0,106-93-4,187.861999512,0.303027329572
DTXSID8024442,False,False,120.0,2.0,3.0,106-95-6,120.976997375,0.00352155515661
DTXSID3042340,False,False,53.0,2.0,3.0,106-96-7,118.960998535,0.351128731311
DTXSID3020203,False,True,5480.0,4.0,5.0,106-99-0,54.091999054,-2.00564752672
DTXSID0045709,False,False,501.0,3.0,4.0,106017-08-7,399.869995117,-0.0979189084902
DTXSID5041510,False,True,3500.0,3.0,5.0,10605-10-4,226.630004883,-1.18875063621
DTXSID4024729,False,True,6400.0,4.0,5.0,10605-21-7,191.190002441,-1.52471479524
DTXSID40147544,False,False,1000.0,3.0,4.0,1062-48-2,474.510009766,-0.323754621719
DTXSID00878983,True,False,2.0,1.0,1.0,106231-36-1,204.24,2.00911080613
DTXSID8045193,False,False,56.6,2.0,3.0,106266-06-2,410.493011475,0.860489336592
DTXSID30875687,True,False,4.5,1.0,1.0,106293-84-9,204.24,1.65692828802
DTXSID2046628,False,False,650.0,3.0,4.0,106463-17-6,444.970001221,-0.164582623737
DTXSID6042494,False,True,5170.0,4.0,5.0,1067-25-0,164.276000977,-1.49791642095
DTXSID6061440,False,True,4920.0,3.0,5.0,1067-47-6,231.367004395,-1.32766367914
DTXSID5027356,False,True,2960.0,3.0,5.0,1067-53-4,280.391998291,-1.0235260953
DTXSID4057928,False,False,983.0,3.0,4.0,106700-29-2,295.809997559,-0.521540669973
DTXSID6044777,False,True,4082.0,3.0,5.0,106797-53-9,224.255996704,-1.26012893528
DTXSID1058688,False,True,7900.0,4.0,5.0,1068-22-0,203.25,-1.58959653702
DTXSID5037072,False,False,670.0,3.0,4.0,1069-66-5,166.195999146,-0.605454237946
DTXSID80883171,False,False,172.0,2.0,3.0,106900-12-3,493.04,0.457353707815
DTXSID9057929,False,False,132.0,2.0,3.0,106917-52-6,415.160003662,0.497641575904
DTXSID5020023,True,False,11.05,1.0,2.0,107-02-8,56.063999176,0.705321795748
DTXSID5026750,False,False,1730.0,3.0,4.0,107-03-9,76.1600036621,-1.35631914687
DTXSID4024775,False,False,64.0,2.0,3.0,107-04-0,143.410003662,0.350399472911
DTXSID4039231,False,False,284.0,2.0,3.0,107-05-1,76.5199966431,-0.569543397744
DTXSID6020438,False,False,670.0,3.0,4.0,107-06-2,98.9499969482,-0.830659017553
DTXSID1021877,False,False,58.0,2.0,3.0,107-07-3,80.5100021362,0.142421844603
DTXSID6021878,False,False,370.0,2.0,4.0,107-10-8,59.1119995117,-0.796526074104
DTXSID8024440,False,False,102.0,2.0,3.0,107-11-9,57.0960006714,-0.251994482906
DTXSID1021879,True,False,39.0,1.0,2.0,107-12-0,55.0800018311,0.149929338996
DTXSID5020029,False,False,78.0,2.0,3.0,107-13-1,53.063999176,-0.167294625144
DTXSID7021524,False,False,220.0,2.0,3.0,107-14-2,75.5,-0.464475729193
DTXSID5021881,False,False,841.0,3.0,4.0,107-15-3,60.0999984741,-1.14592153482
DTXSID3025417,True,False,8.0,1.0,2.0,107-16-4,57.0519981384,0.853180872372
DTXSID8020044,False,False,64.0,2.0,3.0,107-18-6,58.0800018311,-0.0421533526001
DTXSID5021883,True,False,20.0,1.0,2.0,107-19-7,56.063999176,0.447654078105
DTXSID4020292,True,False,23.0,1.0,2.0,107-20-0,78.5,0.533141820728
DTXSID8020597,False,True,4700.0,3.0,5.0,107-21-1,62.0680007935,-1.87923010092
DTXSID5025364,False,False,481.0,2.0,4.0,107-22-2,58.0359992981,-0.918447609594
DTXSID4026761,False,True,4900.0,3.0,5.0,107-25-5,58.0800018311,-1.92616945864
DTXSID2020004,False,False,740.0,3.0,4.0,107-29-9,59.0680007935,-1.09787944769
DTXSID6020307,False,False,500.0,2.0,4.0,107-30-2,80.5100021362,-0.79312016617
DTXSID5025609,False,False,475.0,2.0,4.0,107-31-3,60.0519981384,-0.898166147161
DTXSID5021885,False,True,3700.0,3.0,5.0,107-41-5,118.176002502,-1.4956724289
DTXSID0042371,True,False,0.55,1.0,1.0,107-44-8,140.093994141,2.40605682789
DTXSID0021886,False,False,218.0,2.0,3.0,107-45-9,129.246994019,-0.227036042391
DTXSID3034957,True,False,0.5,1.0,1.0,107-49-3,290.188995361,2.76371093463
DTXSID7059351,False,False,380.0,2.0,4.0,107-59-5,150.600006104,-0.401958607151
DTXSID8026771,False,True,11300.0,4.0,5.0,107-64-2,586.520019531,-1.28479560312
DTXSID3040728,False,True,3200.0,3.0,5.0,107-66-4,210.210006714,-1.18249659224
DTXSID9029142,False,False,675.0,3.0,4.0,107-71-1,132.158996582,-0.708207040226
DTXSID8029606,False,False,690.0,3.0,4.0,107-86-8,84.1179962158,-0.913960171977
DTXSID0021888,False,False,1600.0,3.0,4.0,107-87-9,86.1340026855,-1.26894535311
DTXSID8026773,False,True,18610.0,4.0,5.0,107-88-0,90.1220016479,-2.31491554411
DTXSID2050407,False,True,2180.0,3.0,5.0,107-89-1,88.1060028076,-1.39345099498
DTXSID2051552,False,True,3200.0,3.0,5.0,107-91-5,84.0780029297,-1.5804675908
DTXSID8021515,False,False,1632.0,3.0,4.0,107-92-6,88.1060028076,-1.2677146558
DTXSID8026775,False,False,63.0,2.0,3.0,107-96-0,106.13999939,0.226538531342
DTXSID8024284,False,True,3739.0,3.0,5.0,107-98-2,90.1220016479,-1.61792463613
DTXSID8035184,False,True,3450.0,3.0,5.0,1070-03-7,210.210006714,-1.21516570899
DTXSID4045345,False,True,6800.0,4.0,5.0,1070-11-7,277.230010986,-1.38966867053
DTXSID00147863,False,False,260.0,2.0,3.0,1070-42-4,206.990005493,-0.099023971905
DTXSID6044779,False,False,587.0,3.0,4.0,1070-70-8,198.218002319,-0.471495006331
DTXSID8051546,False,False,490.0,2.0,4.0,1070-78-6,181.869995117,-0.43043502489
DTXSID7049057,False,False,350.0,2.0,4.0,107007-99-8,348.880004883,-0.00139196460666
DTXSID0042329,False,True,2001.0,3.0,5.0,1071-22-3,188.509994507,-1.02591270787
DTXSID5061455,False,True,2830.0,3.0,5.0,1071-27-8,202.529998779,-1.14529707543
DTXSID30147917,False,True,6400.0,4.0,5.0,1071-73-4,102.133003235,-1.7970138714
DTXSID1024122,False,True,4873.0,3.0,5.0,1071-83-6,169.072998047,-1.45972215763
DTXSID50147919,False,False,441.0,2.0,4.0,1071-98-3,76.0579986572,-0.763293695996
DTXSID7073773,False,False,717.0,3.0,4.0,107187-05-3,236.315002441,-0.482027862005
DTXSID0024551,False,False,74.0,2.0,3.0,1072-52-2,87.1220016479,0.0708961251466
DTXSID8057930,False,False,55.0,2.0,3.0,1072957-71-1,398.230010986,0.859771296269
DTXSID4061464,False,True,5200.0,4.0,5.0,1073-67-2,138.589996338,-1.57427146034
DTXSID8051548,False,True,4700.0,3.0,5.0,1075-76-9,146.192993164,-1.50717129997
DTXSID9032113,False,False,1700.0,3.0,4.0,107534-96-3,307.820007324,-0.742152077201
DTXSID20420180,False,False,1000.0,3.0,4.0,107551-67-7,222.283996582,-0.653091803366
DTXSID2038788,False,False,1903.0,3.0,4.0,1076-97-7,172.179992676,-1.04345610328
DTXSID6057617,False,False,300.0,2.0,4.0,1078-19-9,176.214996338,-0.231078389522
DTXSID70889329,False,True,2600.0,3.0,5.0,1079-01-2,194.274,-1.12655866581
DTXSID0042161,False,False,70.0,2.0,3.0,1079-33-0,207.25,0.471396499208
DTXSID7059357,False,False,1135.0,3.0,4.0,108-00-9,88.1539993286,-1.10975384158
DTXSID2020505,False,False,1192.95,3.0,4.0,108-01-0,89.1380004883,-1.12655935359
DTXSID1020980,False,False,455.0,2.0,4.0,108-03-2,89.09400177,-0.708162930397
DTXSID3021431,False,True,2900.0,3.0,5.0,108-05-4,86.0899963379,-1.52744530856
DTXSID5021889,False,True,2080.0,3.0,5.0,108-10-1,100.161003113,-1.31736466961
DTXSID2026781,False,True,2590.0,3.0,5.0,108-11-2,102.177001953,-1.40394660849
DTXSID5031210,False,False,1739.0,3.0,4.0,108-16-7,103.165000916,-1.22676719563
DTXSID9025085,False,False,310.0,2.0,4.0,108-18-9,101.193000793,-0.486211219096
DTXSID4021890,False,True,8470.0,4.0,5.0,108-20-3,102.177001953,-1.91853025474
DTXSID2025478,False,True,3000.0,3.0,5.0,108-21-4,102.133003235,-1.46795515214
DTXSID3031492,False,True,3000.0,3.0,5.0,108-22-5,100.116996765,-1.47661344123
DTXSID7026786,False,False,468.3,2.0,4.0,108-23-6,122.550003052,-0.582210831379
DTXSID0024395,False,False,1780.0,3.0,4.0,108-24-7,102.088996887,-1.24144106579
DTXSID0047618,False,True,8800.0,4.0,5.0,108-29-2,100.116996765,-1.94397485866
DTXSID7021287,False,False,1510.0,3.0,4.0,108-30-5,100.072998047,-1.17866003646
DTXSID7024166,False,False,317.5,2.0,4.0,108-31-6,98.0569992065,-0.51026513103
DTXSID8057932,True,False,12.0,1.0,2.0,108-35-0,250.25,1.3191928401
DTXSID6026298,False,True,5001.0,4.0,5.0,108-38-3,106.168,-1.67306321838
DTXSID6024200,False,False,242.0,2.0,3.0,108-39-4,108.13999939,-0.349829003192
DTXSID0024761,False,False,256.0,2.0,3.0,108-42-9,127.569999695,-0.302491410824
DTXSID4024800,False,False,570.0,3.0,4.0,108-43-0,128.559997559,-0.646769000165
DTXSID1026792,False,False,450.0,2.0,4.0,108-44-1,107.15599823,-0.623196027382
DTXSID4021137,False,False,280.0,2.0,3.0,108-45-2,108.143997192,-0.413155613518
DTXSID2021238,False,False,301.0,2.0,4.0,108-46-3,110.112,-0.436731844653
DTXSID2051556,False,False,200.0,2.0,3.0,108-47-4,107.15599823,-0.271013509271
DTXSID7051557,False,False,400.0,2.0,4.0,108-48-5,107.15599823,-0.572043504935
DTXSID5047619,False,False,880.0,3.0,4.0,108-50-9,108.143997192,-0.910480254326
DTXSID5044362,False,False,540.0,3.0,4.0,108-55-4,114.099998474,-0.675108121213
DTXSID4029145,False,True,5331.0,4.0,5.0,108-59-8,132.115005493,-1.60585653537
DTXSID4020167,False,False,240.0,2.0,3.0,108-60-1,171.06,-0.147062774019
DTXSID1034715,False,False,227.0,2.0,3.0,108-62-3,176.212005615,-0.109990362908
DTXSID1026796,False,True,5155.0,4.0,5.0,108-65-6,132.158996582,-1.59113193701
DTXSID1025148,False,False,608.0,3.0,4.0,108-68-9,122.166999817,-0.69694967069
DTXSID8026309,False,False,707.0,3.0,4.0,108-69-0,121.182998657,-0.765977718944
DTXSID8026195,False,False,800.0,3.0,4.0,108-70-3,181.440002441,-0.644356943935
DTXSID9048354,False,True,4000.0,3.0,5.0,108-73-6,126.111000061,-1.50130702167
DTXSID1051561,False,False,400.0,2.0,4.0,108-75-8,121.182998657,-0.518618296475
DTXSID6026799,False,False,315.0,2.0,4.0,108-77-0,184.4,-0.232549637072
DTXSID6020802,False,True,3160.0,3.0,5.0,108-78-1,126.123001099,-1.39889278638
DTXSID7024873,False,True,7700.0,4.0,5.0,108-80-5,129.074996948,-1.77564860172
DTXSID8026802,False,True,3560.0,3.0,5.0,108-82-7,144.257995605,-1.39231010439
DTXSID4025080,False,True,5259.0,4.0,5.0,108-83-8,142.242004395,-1.56787530731
DTXSID6051562,False,True,6160.0,4.0,5.0,108-84-9,144.214004517,-1.63057327571
DTXSID5024637,False,True,2383.0,3.0,5.0,108-86-1,157.009994507,-1.18119674394
DTXSID7021360,False,False,636.0,3.0,4.0,108-88-3,92.1409988403,-0.839004199804
DTXSID4021892,False,False,440.0,2.0,4.0,108-89-4,93.1289978027,-0.674367747117
DTXSID4020298,False,False,1110.0,3.0,4.0,108-90-7,112.559997559,-0.99393890378
DTXSID1023996,True,False,11.0,1.0,2.0,108-91-8,99.1770019531,0.955018290597
DTXSID4021894,False,False,1400.0,3.0,4.0,108-93-0,100.161003113,-1.14542937033
DTXSID5021124,False,False,317.0,2.0,4.0,108-95-2,94.1129989624,-0.527409649548
DTXSID7026811,True,False,46.0,1.0,2.0,108-98-5,110.169998169,0.379305510532
DTXSID9021897,False,False,400.0,2.0,4.0,108-99-6,93.1289978027,-0.632975061959
DTXSID20148357,False,True,4000.0,3.0,5.0,108001-60-1,301.305999756,-1.12305221168
DTXSID5046011,False,False,800.0,3.0,4.0,108050-54-0,869.146972656,0.0360032348152
DTXSID30148409,True,False,28.0,1.0,2.0,1081-95-4,302.399993896,1.03342374672
DTXSID1073781,False,False,1000.0,3.0,4.0,108287-79-2,239.520004272,-0.620658209254
DTXSID6020721,False,True,7000.0,4.0,5.0,1083-57-4,223.272003174,-1.49626377117
DTXSID00148532,False,False,1500.0,3.0,4.0,1084-23-7,228.294998169,-0.81759486264
DTXSID5029847,False,True,5001.0,4.0,5.0,108419-32-5,172.268005371,-1.46285222934
DTXSID40148576,False,False,1080.0,3.0,4.0,1085-91-2,242.317993164,-0.649038091899
DTXSID5041851,False,False,500.0,2.0,4.0,1085-98-9,333.220001221,-0.176238942696
DTXSID50148587,False,False,912.0,3.0,4.0,108552-93-8,260.341003418,-0.544452263935
DTXSID20148716,False,True,2500.0,3.0,5.0,1087-35-0,240.305999756,-1.01717539464
DTXSID1034921,False,False,1500.0,3.0,4.0,108731-70-0,460.739990234,-0.512635350288
DTXSID60148750,False,False,1725.0,3.0,4.0,108828-56-4,285.303009033,-0.781482747312
DTXSID1046502,False,False,192.0,2.0,3.0,108929-04-0,285.779998779,0.172730601337
DTXSID9029146,False,False,1212.4,3.0,4.0,109-02-4,101.149002075,-1.07868432527
DTXSID9021899,False,False,790.0,3.0,4.0,109-06-8,93.1289978027,-0.928542161922
DTXSID1021900,False,True,2030.0,3.0,5.0,109-07-9,100.165000916,-1.30678003858
DTXSID4047620,False,False,1800.0,3.0,4.0,109-08-0,94.1169967651,-1.28160444454
DTXSID3029607,False,True,10837.0,4.0,5.0,109-16-0,286.324005127,-1.57805131299
DTXSID4047624,False,True,5001.0,4.0,5.0,109-42-2,240.386993408,-1.3181458889
DTXSID1041847,False,True,14870.0,4.0,5.0,109-43-3,314.466003418,-1.67473726731
DTXSID8042187,False,False,350.0,2.0,4.0,109-46-6,188.330001831,-0.269148533724
DTXSID7021655,False,False,1055.0,3.0,4.0,109-52-4,102.133003235,-1.01408635705
DTXSID5025102,False,False,1870.0,3.0,4.0,109-55-7,102.180999756,-1.26247145896
DTXSID3024449,False,False,200.0,2.0,3.0,109-57-9,116.180000305,-0.235898622383
DTXSID6021901,False,True,9370.0,4.0,5.0,109-60-4,102.133003235,-1.9625734883
DTXSID6021903,False,True,2761.0,3.0,5.0,109-65-9,137.020004272,-1.30428242991
DTXSID2025846,False,False,400.0,2.0,4.0,109-66-0,72.1510009766,-0.743817630734
DTXSID7025849,False,True,4597.0,3.0,5.0,109-67-1,70.1350021362,-1.8165396892
DTXSID8020206,False,True,2670.0,3.0,5.0,109-69-3,92.5699996948,-1.46004099907
DTXSID1051565,False,False,930.0,3.0,4.0,109-70-6,157.440002441,-0.771367860732
DTXSID1021904,False,False,366.0,2.0,4.0,109-73-9,73.138999939,-0.699332067647
DTXSID1026823,True,False,50.0,1.0,2.0,109-74-0,69.1070022583,0.140552050101
DTXSID6021905,False,False,115.0,2.0,3.0,109-75-1,67.091003418,-0.234033553089
DTXSID6021907,True,False,14.0,1.0,2.0,109-77-3,66.06300354,0.67383027923
DTXSID1025433,False,True,3200.0,3.0,5.0,109-78-4,71.0790023804,-1.65340865462
DTXSID6026824,False,False,1500.0,3.0,4.0,109-79-5,90.1800003052,-1.22098102662
DTXSID5025603,False,False,1391.0,3.0,4.0,109-83-1,75.111000061,-1.26762358558
DTXSID5024182,False,True,2257.0,3.0,5.0,109-86-4,76.095,-1.4721754377
DTXSID1025564,False,True,6423.0,4.0,5.0,109-87-5,76.0950012207,-1.92638179367
DTXSID6021909,False,False,540.0,3.0,4.0,109-89-7,73.138999939,-0.868244742076
DTXSID6040117,False,False,1850.0,3.0,4.0,109-94-4,74.0790023804,-1.39747660332
DTXSID1021328,False,False,1650.0,3.0,4.0,109-99-9,72.1070022583,-1.35950650343
DTXSID80148813,False,False,420.0,2.0,4.0,1091-11-8,282.256011963,-0.172606089369
DTXSID8034538,False,True,3300.0,3.0,5.0,109293-97-2,334.282989502,-0.994399662458
DTXSID4045347,False,False,1700.0,3.0,4.0,1094-08-2,348.929992676,-0.687710620048
DTXSID50148926,False,False,220.0,2.0,3.0,109410-00-6,316.239013672,0.15759276598
DTXSID2020501,True,False,30.0,1.0,2.0,1095-90-5,345.910003662,1.0618418672
DTXSID00148976,False,False,900.0,3.0,4.0,109543-52-4,236.720001221,-0.580007555047
DTXSID60148977,False,False,950.0,3.0,4.0,109543-53-5,310.390014648,-0.485815863878
DTXSID50148986,False,False,350.0,2.0,4.0,109593-75-1,451.243011475,0.110342444577
DTXSID90149018,False,True,3500.0,3.0,5.0,1097-57-0,324.335998535,-1.03307289001
DTXSID1073785,True,False,2.0,1.0,1.0,109825-47-0,405.322998047,2.30677125067
DTXSID80149082,False,False,320.0,2.0,4.0,109965-82-4,372.346984863,0.0657978631077
DTXSID3047760,False,False,1750.0,3.0,4.0,110-01-0,88.1699981689,-1.29771721691
DTXSID8026145,False,False,1400.0,3.0,4.0,110-02-1,84.1399993896,-1.22112553115
DTXSID5021914,False,True,2542.0,3.0,5.0,110-12-3,114.18800354,-1.34755506639
DTXSID8030138,False,True,2076.0,3.0,5.0,110-13-4,114.143997192,-1.2597742722
DTXSID6023602,False,True,2260.0,3.0,5.0,110-15-6,118.087997437,-1.28190268135
DTXSID8021517,False,False,708.0,3.0,4.0,110-16-7,116.071998596,-0.785305795246
DTXSID3021518,False,True,9300.0,4.0,5.0,110-17-8,116.072,-1.90375548086
DTXSID5026122,False,False,268.0,2.0,3.0,110-18-9,116.208000183,-0.362898766527
DTXSID5026837,False,True,13400.0,4.0,5.0,110-19-0,116.160003662,-2.06204818132
DTXSID8025595,False,False,390.0,2.0,4.0,110-26-9,154.169006348,-0.403067533734
DTXSID9073123,False,True,4290.0,3.0,5.0,110-32-7,402.571990967,-1.02761373671
DTXSID0021915,False,True,14470.0,4.0,5.0,110-40-7,258.358001709,-1.74824661432
DTXSID5021916,False,False,1670.0,3.0,4.0,110-43-0,114.18800354,-1.16509599132
DTXSID3021277,False,True,7360.0,4.0,5.0,110-44-1,112.128,-1.81716373852
DTXSID00861734,False,True,9840.0,4.0,5.0,110-45-2,116.16,-1.92793849508
DTXSID9025455,False,False,505.0,3.0,4.0,110-46-3,117.148002625,-0.634556489851
DTXSID10149090,False,True,4000.0,3.0,5.0,110-48-5,118.176002502,-1.52953069616
DTXSID2025553,False,False,1250.0,3.0,4.0,110-49-6,118.132003784,-1.02454244237
DTXSID1051569,False,False,95.4,2.0,3.0,110-51-0,92.9400024414,-0.0113456951529
DTXSID0021917,False,True,25000.0,4.0,5.0,110-54-3,86.1780014038,-2.46254359074
DTXSID3026275,False,False,332.0,2.0,4.0,110-59-8,83.1340026855,-0.601359392551
DTXSID4041107,False,False,463.0,2.0,4.0,110-60-1,88.1539993286,-0.720338971071
DTXSID9026059,False,False,450.0,2.0,4.0,110-61-2,80.0899963379,-0.74963423997
DTXSID7021653,False,True,4581.0,3.0,5.0,110-62-3,86.1340026855,-1.72578566223
DTXSID2024666,False,False,1350.0,3.0,4.0,110-63-4,90.1220016479,-1.17550293947
DTXSID9026849,False,False,1250.0,3.0,4.0,110-64-5,88.1060028076,-1.15190451439
DTXSID4021921,False,False,104.0,2.0,3.0,110-65-6,86.0899963379,-0.082080649955
DTXSID3026851,False,True,4390.0,3.0,5.0,110-67-8,85.1060028076,-1.71250432685
DTXSID9059389,False,False,420.0,2.0,4.0,110-68-9,87.1660003662,-0.682902171666
DTXSID0025286,False,True,5370.0,4.0,5.0,110-71-4,90.122,-1.77514346462
DTXSID9021922,False,False,1000.0,3.0,4.0,110-73-6,89.1380004883,-1.04993711208
DTXSID3059391,False,True,3980.0,3.0,5.0,110-74-7,88.1060028076,-1.65487757345
DTXSID0051570,False,False,210.0,2.0,3.0,110-75-8,106.550003052,-0.294665828245
DTXSID7024087,False,False,1519.0,3.0,4.0,110-80-5,90.1220016479,-1.22672694484
DTXSID3051464,False,True,2030.0,3.0,5.0,110-81-6,122.239997864,-1.22028270427
DTXSID4021923,False,True,12705.0,4.0,5.0,110-82-7,84.1620025635,-2.17885860878
DTXSID9038717,False,False,1946.0,3.0,4.0,110-83-8,82.1460037231,-1.37455639541
DTXSID1021164,False,False,1975.0,3.0,4.0,110-85-0,86.1380004883,-1.36037231365
DTXSID9021924,False,False,891.0,3.0,4.0,110-86-1,79.1019973755,-1.05169025419
